longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,county
-118.42,34.17,31.0,2235.0,363.0,914.0,370.0,6.1359,359700.0,<1H OCEAN,Los Angeles
-118.42,34.16,29.0,1941.0,421.25,825.75,392.75,3.0309250000000003,367675.0,<1H OCEAN,Los Angeles
-118.39,34.16,34.333333333333336,2351.3333333333335,542.3333333333334,929.0,509.3333333333333,4.504700000000001,371766.6666666667,<1H OCEAN,Los Angeles
-118.38,34.16,39.666666666666664,2388.0,546.6666666666666,1021.3333333333334,527.3333333333334,3.3926,316466.6666666667,<1H OCEAN,Los Angeles
-118.37,34.16,18.166666666666668,3434.3333333333335,962.3333333333334,1661.0,871.6666666666666,3.5002166666666668,243600.0,<1H OCEAN,Los Angeles
-118.36,34.16,40.5,2341.0,510.5,1045.75,483.5,4.014099999999999,335025.0,<1H OCEAN,Los Angeles
-118.35,34.15,43.5,1962.5,315.5,638.0,306.5,6.5982,500001.0,<1H OCEAN,Los Angeles
-118.44,34.2,29.0,2270.25,621.5,1721.75,588.75,2.778775,233575.0,<1H OCEAN,Los Angeles
-118.45,34.21,30.0,2331.0,733.0,2172.0,707.0,2.1888,195600.0,<1H OCEAN,Los Angeles
-118.45,34.2,21.333333333333332,2655.6666666666665,800.0,1931.6666666666667,762.3333333333334,2.703066666666667,207800.0,<1H OCEAN,Los Angeles
-118.46,34.2,17.5,3890.5,1083.0,2193.0,1030.0,3.3074000000000003,204150.0,<1H OCEAN,Los Angeles
-118.46,34.21,7.0,2081.0,657.0,1456.0,535.0,3.5,186900.0,<1H OCEAN,Los Angeles
-118.47,34.21,34.0,2512.0,603.0,1805.0,584.0,2.9735,220000.0,<1H OCEAN,Los Angeles
-118.47,34.2,22.5,4264.5,1310.0,2599.0,1098.5,2.80715,255400.0,<1H OCEAN,Los Angeles
-118.48,34.21,25.0,2879.0,723.0,2077.0,649.0,3.3864,197400.0,<1H OCEAN,Los Angeles
-118.48,34.2,20.333333333333332,2902.6666666666665,835.3333333333334,2017.3333333333333,752.3333333333334,2.6768666666666667,212333.33333333334,<1H OCEAN,Los Angeles
-118.48,34.22,22.0,3430.0,1214.0,3618.0,1092.0,2.1974,93800.0,<1H OCEAN,Los Angeles
-118.49,34.21,25.0,1131.0,449.0,746.0,420.0,1.3565,225000.0,<1H OCEAN,Los Angeles
-118.49,34.19,23.0,2087.0,571.0,1809.0,553.0,3.1667,202000.0,<1H OCEAN,Los Angeles
-118.49,34.2,35.0,1109.0,206.0,515.0,202.0,5.2118,215800.0,<1H OCEAN,Los Angeles
-118.5,34.2,31.333333333333332,2474.6666666666665,533.0,1289.6666666666667,516.0,3.425266666666667,216866.66666666666,<1H OCEAN,Los Angeles
-118.48,34.19,28.0,3878.5,1008.5,2470.5,902.0,3.37395,215750.0,<1H OCEAN,Los Angeles
-118.47,34.19,37.0,2491.5,569.5,1304.0,519.5,4.49245,258950.0,<1H OCEAN,Los Angeles
-118.45,34.19,24.0,1776.0,577.0,1602.5,554.0,2.3465499999999997,186750.0,<1H OCEAN,Los Angeles
-118.46,34.19,27.5,3741.5,1057.5,2802.5,970.5,4.418950000000001,244900.0,<1H OCEAN,Los Angeles
-118.43,34.19,27.0,3440.0,739.0,1827.0,712.0,4.125,245500.0,<1H OCEAN,Los Angeles
-118.44,34.19,24.0,2373.25,678.25,1642.5,597.0,3.2550499999999998,209075.0,<1H OCEAN,Los Angeles
-118.44,34.18,30.25,1680.5,443.0,1308.75,432.75,2.7628500000000003,219075.0,<1H OCEAN,Los Angeles
-118.45,34.18,32.0,2061.5,535.5,1517.75,490.0,3.256425,214625.0,<1H OCEAN,Los Angeles
-118.46,34.18,31.666666666666668,2064.0,523.3333333333334,1406.0,511.3333333333333,3.6847,226266.66666666666,<1H OCEAN,Los Angeles
-118.44,34.17,27.0,3825.5,888.0,1513.0,778.5,3.5422000000000002,283050.0,<1H OCEAN,Los Angeles
-118.44,34.16,34.0,2348.0,482.0,971.0,467.0,4.080450000000001,333000.0,<1H OCEAN,Los Angeles
-118.45,34.16,25.666666666666668,5118.0,1298.6666666666667,2191.6666666666665,1211.3333333333333,3.9342,301900.0,<1H OCEAN,Los Angeles
-118.45,34.17,27.0,2626.0,607.0,1192.0,564.0,3.78595,269300.0,<1H OCEAN,Los Angeles
-118.46,34.17,23.0,4760.5,1206.0,2041.5,1115.0,3.66765,291500.0,<1H OCEAN,Los Angeles
-118.46,34.16,27.0,2857.0,692.25,1266.0,626.0,4.030825,294950.0,<1H OCEAN,Los Angeles
-118.54,34.21,27.0,4328.5,1196.0,3236.0,1122.0,3.4318,213150.0,<1H OCEAN,Los Angeles
-118.54,34.2,37.0,1600.0,349.0,1012.0,366.0,4.1597,201600.0,<1H OCEAN,Los Angeles
-118.54,34.19,27.5,2792.5,621.5,1720.5,578.0,3.3529,221450.0,<1H OCEAN,Los Angeles
-118.51,34.22,36.0,2079.6666666666665,398.3333333333333,1085.3333333333333,378.6666666666667,4.465266666666666,214833.33333333334,<1H OCEAN,Los Angeles
-118.5,34.21,35.666666666666664,1526.0,290.3333333333333,751.0,288.0,5.014766666666667,217433.33333333334,<1H OCEAN,Los Angeles
-118.51,34.21,36.0,2396.0,421.0,1064.0,398.0,4.7,223600.0,<1H OCEAN,Los Angeles
-118.52,34.21,35.333333333333336,1795.0,336.6666666666667,1025.0,327.3333333333333,4.672466666666667,203800.0,<1H OCEAN,Los Angeles
-118.53,34.22,29.0,4101.0,849.0,2630.0,867.0,4.6607,199800.0,<1H OCEAN,Los Angeles
-118.53,34.21,18.0,3124.0,796.0,1855.0,725.0,2.9389,213200.0,<1H OCEAN,Los Angeles
-118.55,34.21,34.0,3251.0,664.0,1762.0,622.0,4.4435,227550.0,<1H OCEAN,Los Angeles
-118.56,34.22,34.5,1721.0,311.5,930.0,311.5,4.3732500000000005,201050.0,<1H OCEAN,Los Angeles
-118.56,34.21,24.5,4806.5,1045.5,2457.0,1010.5,3.6323,193300.0,<1H OCEAN,Los Angeles
-118.52,34.2,30.333333333333332,3000.3333333333335,748.0,1776.3333333333333,719.0,3.970333333333333,200666.66666666666,<1H OCEAN,Los Angeles
-118.53,34.2,29.5,2745.5,740.0,2058.0,683.0,3.04755,198200.0,<1H OCEAN,Los Angeles
-118.51,34.2,34.75,2219.5,450.5,1099.25,437.75,4.053075,221850.0,<1H OCEAN,Los Angeles
-118.51,34.19,36.5,2359.5,413.5,1151.0,400.0,4.794650000000001,225150.0,<1H OCEAN,Los Angeles
-118.5,34.19,30.5,2438.0,499.5,1150.0,457.5,4.5398,226500.0,<1H OCEAN,Los Angeles
-118.55,34.2,26.0,2256.0,535.5,1559.0,521.5,3.6109,195800.0,<1H OCEAN,Los Angeles
-118.55,34.19,28.333333333333332,2898.6666666666665,270.0,1542.0,610.6666666666666,4.050333333333334,205633.33333333334,<1H OCEAN,Los Angeles
-118.52,34.19,38.666666666666664,1444.3333333333333,264.0,755.3333333333334,263.3333333333333,3.8774,207633.33333333334,<1H OCEAN,Los Angeles
-118.53,34.19,32.0,2618.0,692.0,1961.0,633.0,2.625,192300.0,<1H OCEAN,Los Angeles
-118.52,34.18,41.25,1925.0,404.0,1006.0,388.75,3.68375,224075.0,<1H OCEAN,Los Angeles
-118.53,34.18,21.0,5684.5,1430.5,2902.5,1336.0,3.6985,214800.0,<1H OCEAN,Los Angeles
-118.56,34.2,35.333333333333336,1862.3333333333333,335.0,1135.0,348.0,4.434066666666666,202866.66666666666,<1H OCEAN,Los Angeles
-118.55999999999999,34.19,35.0,782.0,144.0,425.0,140.0,5.4548,201400.0,<1H OCEAN,Los Angeles
-118.56,34.18,37.5,1592.5,257.5,744.5,274.0,5.1175999999999995,354150.0,<1H OCEAN,Los Angeles
-118.54,34.18,21.0,4576.0,1225.5,2690.0,1124.0,3.52875,207400.0,<1H OCEAN,Los Angeles
-118.58,34.21,21.333333333333332,3692.6666666666665,788.6666666666666,2140.6666666666665,734.3333333333334,3.920833333333333,255966.66666666666,<1H OCEAN,Los Angeles
-118.59,34.21,27.75,2351.0,594.5,1841.25,562.25,3.8641499999999995,203850.0,<1H OCEAN,Los Angeles
-118.59,34.2,19.5,1318.0,185.0,1516.5,427.5,3.98445,190850.0,<1H OCEAN,Los Angeles
-118.58,34.2,32.0,1812.25,372.75,1049.75,351.5,4.473575,221525.0,<1H OCEAN,Los Angeles
-118.57,34.22,22.0,3028.5,679.5,1790.5,647.0,3.95785,256800.0,<1H OCEAN,Los Angeles
-118.57,34.21,29.5,2884.5,480.0,1473.0,472.0,4.998950000000001,230450.0,<1H OCEAN,Los Angeles
-118.6,34.21,20.0,6046.5,1708.5,4643.0,1585.5,2.7099,204900.0,<1H OCEAN,Los Angeles
-118.61,34.21,36.0,2387.0,405.3333333333333,1282.3333333333333,409.0,4.8156,219700.0,<1H OCEAN,Los Angeles
-118.62,34.22,33.5,2134.5,373.0,1089.5,358.5,4.863250000000001,237100.0,<1H OCEAN,Los Angeles
-118.62,34.21,26.0,3234.0,517.0,1597.0,513.0,6.1074,258600.0,<1H OCEAN,Los Angeles
-118.61,34.2,22.5,1695.5,375.5,845.0,372.5,4.57435,203350.0,<1H OCEAN,Los Angeles
-118.62,34.2,28.0,2917.3333333333335,499.0,1428.0,475.0,5.2649,238500.0,<1H OCEAN,Los Angeles
-118.63,34.21,31.0,3952.0,647.0,1762.0,588.0,5.5709,244800.0,<1H OCEAN,Los Angeles
-118.65,34.21,5.0,5429.0,665.0,2315.0,687.0,9.6465,500001.0,<1H OCEAN,Los Angeles
-118.65,34.2,23.0,7480.0,1084.0,3037.0,1058.0,6.9223,338400.0,<1H OCEAN,Los Angeles
-118.63,34.2,19.0,7411.0,1045.0,2814.0,950.0,6.7785,336100.0,<1H OCEAN,Los Angeles
-118.6,34.2,10.0,2869.0,941.0,2162.0,829.0,3.2297,150000.0,<1H OCEAN,Los Angeles
-118.57,34.2,29.0,3825.0,883.0,2314.3333333333335,819.6666666666666,4.320533333333334,206233.33333333334,<1H OCEAN,Los Angeles
-118.58,34.19,25.666666666666668,3225.3333333333335,849.6666666666666,2000.6666666666667,815.6666666666666,3.3488,211733.33333333334,<1H OCEAN,Los Angeles
-118.58,34.18,28.0,908.0,142.0,368.0,143.0,5.6159,340500.0,<1H OCEAN,Los Angeles
-118.62,34.18,25.0,3124.0,468.0,1241.0,439.0,6.4044,333100.0,<1H OCEAN,Los Angeles
-118.62,34.19,35.0,1934.0,307.0,905.0,315.0,5.5101,267400.0,<1H OCEAN,Los Angeles
-118.61,34.19,31.0,2263.5,438.0,1079.5,414.0,4.2139500000000005,228250.0,<1H OCEAN,Los Angeles
-118.6,34.19,16.0,14912.0,4183.0,5105.0,3302.0,2.8312,213900.0,<1H OCEAN,Los Angeles
-118.63,34.19,32.0,3568.0,591.0,1741.0,563.0,5.1529,259600.0,<1H OCEAN,Los Angeles
-118.63,34.18,32.5,3449.0,501.0,1369.0,481.5,6.7333,411350.0,<1H OCEAN,Los Angeles
-118.64,34.19,30.333333333333332,2896.6666666666665,479.3333333333333,1303.0,456.0,5.347466666666667,247100.0,<1H OCEAN,Los Angeles
-118.64,34.18,33.0,3808.0,623.0,1784.0,615.0,5.1641,263400.0,<1H OCEAN,Los Angeles
-118.65,34.18,26.5,3200.0,497.5,1392.5,484.5,6.208399999999999,303950.0,<1H OCEAN,Los Angeles
-118.65,34.19,27.0,2772.0,511.0,1346.0,497.0,5.2016,243000.0,<1H OCEAN,Los Angeles
-118.66,34.19,23.0,7544.0,1031.0,3221.0,1043.0,7.642,374900.0,<1H OCEAN,Los Angeles
-118.63,34.17,33.0,4769.0,787.0,2019.0,743.0,5.5798,338200.0,<1H OCEAN,Los Angeles
-118.64,34.17,26.0,6767.0,903.0,2574.0,883.0,7.7846,409000.0,<1H OCEAN,Los Angeles
-118.57,34.18,36.0,2981.0,441.0,1243.0,413.0,6.5304,439800.0,<1H OCEAN,Los Angeles
-118.57,34.17,33.0,2011.0,350.5,889.0,349.5,4.64015,413650.5,<1H OCEAN,Los Angeles
-118.58,34.17,23.5,4934.5,828.0,1942.0,772.5,5.91955,417450.5,<1H OCEAN,Los Angeles
-118.59,34.18,7.0,11853.0,2691.0,4404.0,2447.0,4.2009,271300.0,<1H OCEAN,Los Angeles
-118.61,34.17,25.0,3816.5,853.5,1538.5,805.0,3.94095,303700.0,<1H OCEAN,Los Angeles
-118.62,34.17,33.0,2379.5,446.5,1109.5,407.5,4.9443,285550.0,<1H OCEAN,Los Angeles
-118.66,34.18,25.0,6612.0,857.0,2519.0,843.0,8.3912,419000.0,<1H OCEAN,Los Angeles
-118.61,34.15,32.0,4491.0,815.0,1696.0,749.0,4.9102,319100.0,<1H OCEAN,Los Angeles
-118.61,34.16,29.0,4364.0,647.0,1550.0,624.0,6.8107,367400.0,<1H OCEAN,Los Angeles
-118.63,34.16,31.5,3121.0,471.0,1206.0,453.0,6.738099999999999,370200.0,<1H OCEAN,Los Angeles
-118.62,34.15,26.0,5661.0,791.0,2493.0,780.0,7.9814,409900.0,<1H OCEAN,Los Angeles
-118.59,34.17,36.0,1887.0,359.0,761.0,329.0,5.4847,296000.0,<1H OCEAN,Los Angeles
-118.6,34.16,34.5,3720.0,625.5,1455.5,587.5,5.1225000000000005,325800.0,<1H OCEAN,Los Angeles
-118.57,34.15,22.0,5791.0,706.0,2059.0,673.0,10.9201,500001.0,<1H OCEAN,Los Angeles
-118.58,34.15,21.0,3856.0,547.0,1422.0,535.0,8.4196,450700.0,<1H OCEAN,Los Angeles
-118.59,34.15,29.0,2023.0,330.0,747.0,304.0,6.7694,369700.0,<1H OCEAN,Los Angeles
-118.6,34.15,28.0,4570.0,744.0,1693.0,695.0,6.14,361900.0,<1H OCEAN,Los Angeles
-118.59,34.14,19.0,1303.0,155.0,450.0,145.0,10.5511,483100.0,<1H OCEAN,Los Angeles
-118.49,34.18,31.0,3073.0,674.0,1486.0,684.0,4.8984,311700.0,<1H OCEAN,Los Angeles
-118.51,34.18,37.0,1893.0,365.0,911.0,324.0,4.8036,295300.0,<1H OCEAN,Los Angeles
-118.51,34.17,31.0,3252.0,834.0,1411.0,760.0,3.1885,219000.0,<1H OCEAN,Los Angeles
-118.53,34.17,18.0,6430.0,1412.0,2897.0,1348.0,3.855,243800.0,<1H OCEAN,Los Angeles
-118.54,34.17,23.333333333333332,2296.6666666666665,499.3333333333333,1078.3333333333333,464.3333333333333,4.884666666666667,394833.3333333333,<1H OCEAN,Los Angeles
-118.55,34.18,32.0,3011.0,529.0,1287.0,525.0,5.0605,311000.0,<1H OCEAN,Los Angeles
-118.55,34.17,36.0,2127.0,297.0,761.0,274.0,7.8392,500001.0,<1H OCEAN,Los Angeles
-118.56,34.17,35.0,2987.0,391.0,1244.0,387.0,7.1322,500001.0,<1H OCEAN,Los Angeles
-118.52,34.17,20.0,17377.0,4457.0,7450.0,4204.0,3.2154,259600.0,<1H OCEAN,Los Angeles
-118.52,34.16,39.0,2693.0,478.0,1219.0,435.0,5.17,335400.0,<1H OCEAN,Los Angeles
-118.53,34.16,32.0,3554.0,762.0,1623.0,750.0,3.6141,290600.0,<1H OCEAN,Los Angeles
-118.51,34.16,23.0,11154.0,1995.0,4076.0,1809.0,5.4609,500001.0,<1H OCEAN,Los Angeles
-118.48,34.16,31.0,2807.5,422.5,1098.0,399.5,7.7127,500001.0,<1H OCEAN,Los Angeles
-118.49,34.16,37.0,3333.0,488.0,1171.0,485.0,6.4958,500001.0,<1H OCEAN,Los Angeles
-118.5,34.16,34.0,3547.0,523.0,1187.0,500.0,7.139,424000.0,<1H OCEAN,Los Angeles
-118.5,34.15,33.0,3104.0,387.0,1111.0,376.0,13.4196,500001.0,<1H OCEAN,Los Angeles
-118.5,34.17,37.0,880.0,,369.0,155.0,4.1429,303600.0,<1H OCEAN,Los Angeles
-118.49,34.15,33.0,2829.0,360.0,1010.0,363.0,10.3587,500001.0,<1H OCEAN,Los Angeles
-118.49,34.14,28.0,3539.0,441.0,1190.0,421.0,10.6796,500001.0,<1H OCEAN,Los Angeles
-118.49,34.13,24.0,4394.0,,1443.0,528.0,11.2979,500001.0,<1H OCEAN,Los Angeles
-118.51,34.14,28.0,6748.0,904.0,2431.0,876.0,12.8879,500001.0,<1H OCEAN,Los Angeles
-118.53,34.14,28.0,6920.0,906.0,2515.0,860.0,9.2189,500001.0,<1H OCEAN,Los Angeles
-118.54,34.15,26.0,10111.0,1295.0,3599.0,1257.0,10.2292,500001.0,<1H OCEAN,Los Angeles
-118.56,34.14,23.0,9657.0,1189.0,3585.0,1162.0,10.4399,500001.0,<1H OCEAN,Los Angeles
-118.43,34.15,31.75,3079.75,753.0,1223.25,682.5,4.3633500000000005,392850.0,<1H OCEAN,Los Angeles
-118.44000000000001,34.15,29.0,5474.0,1457.0,2352.0,1326.0,3.415,382500.0,<1H OCEAN,Los Angeles
-118.45,34.15,15.0,2483.5,529.5,925.5,509.5,4.369149999999999,405500.0,<1H OCEAN,Los Angeles
-118.47,34.15,25.0,3555.0,795.0,1324.0,704.5,6.43445,478650.5,<1H OCEAN,Los Angeles
-118.47,34.16,30.0,3823.0,740.0,1449.0,612.0,4.6,392500.0,<1H OCEAN,Los Angeles
-118.48,34.15,31.0,2536.0,429.0,990.0,424.0,5.4591,495500.0,<1H OCEAN,Los Angeles
-118.48,34.14,31.0,9320.0,1143.0,2980.0,1109.0,10.3599,500001.0,<1H OCEAN,Los Angeles
-118.46,34.14,34.0,5264.0,771.0,1738.0,753.0,8.8115,500001.0,<1H OCEAN,Los Angeles
-118.47,34.14,35.0,3259.5,515.0,1120.0,493.0,7.891,500001.0,<1H OCEAN,Los Angeles
-118.43,34.14,44.0,1693.0,239.0,498.0,216.0,10.9237,500001.0,<1H OCEAN,Los Angeles
-118.43,34.13,37.0,4400.0,695.0,1521.0,666.0,8.2954,500001.0,<1H OCEAN,Los Angeles
-118.45,34.14,33.0,1741.0,274.0,588.0,267.0,7.9625,490800.0,<1H OCEAN,Los Angeles
-118.36,34.15,37.5,3602.0,809.5,1279.5,743.0,3.9600999999999997,433050.5,<1H OCEAN,Los Angeles
-118.37,34.15,26.0,3617.0,968.0,1731.0,900.0,3.2521,319600.0,<1H OCEAN,Los Angeles
-118.38,34.15,36.0,2933.0,619.0,1115.0,579.0,4.3036,365900.0,<1H OCEAN,Los Angeles
-118.39,34.15,31.333333333333332,2241.0,514.6666666666666,832.0,494.6666666666667,3.592966666666667,397633.3333333333,<1H OCEAN,Los Angeles
-118.40000000000002,34.15,31.0,3881.0,909.0,1535.0,846.0,3.0398,369100.0,<1H OCEAN,Los Angeles
-118.41000000000001,34.15,33.0,4032.0,868.0,1695.0,869.0,4.3468,425900.0,<1H OCEAN,Los Angeles
-118.36,34.14,30.0,1376.0,317.0,629.0,320.0,3.6823,295200.0,<1H OCEAN,Los Angeles
-118.37,34.14,17.333333333333332,3645.0,1077.6666666666667,1608.6666666666667,994.3333333333334,3.626533333333333,320666.6666666667,<1H OCEAN,Los Angeles
-118.38,34.14,41.0,1609.0,289.5,579.0,290.5,6.8994,435250.0,<1H OCEAN,Los Angeles
-118.39,34.14,26.5,4850.0,907.5,1796.5,839.5,6.0608,404600.5,<1H OCEAN,Los Angeles
-118.35,34.13,39.0,1610.0,278.0,511.0,278.0,4.3333,385900.0,<1H OCEAN,Los Angeles
-118.34,34.12,41.0,3257.0,679.0,1237.0,638.0,4.2415,409600.0,<1H OCEAN,Los Angeles
-118.36,34.13,36.0,6871.0,1180.0,2216.0,1130.0,8.0499,495600.0,<1H OCEAN,Los Angeles
-118.37,34.13,28.0,4287.0,627.0,1498.0,615.0,8.5677,500001.0,<1H OCEAN,Los Angeles
-118.4,34.13,32.0,8262.0,1156.0,2712.0,1125.0,10.5575,500001.0,<1H OCEAN,Los Angeles
-118.4,34.14,48.5,1056.0,185.0,391.0,176.0,5.60275,380000.0,<1H OCEAN,Los Angeles
-118.41,34.14,33.0,778.0,143.0,258.0,130.0,5.738,497600.0,<1H OCEAN,Los Angeles
-118.42,34.14,27.0,3990.0,892.0,1417.0,800.0,4.0439,500001.0,<1H OCEAN,Los Angeles
-118.42,34.13,38.0,3830.0,518.0,1292.0,516.0,12.7823,500001.0,<1H OCEAN,Los Angeles
-118.21999999999998,34.14,52.0,2298.0,406.0,1203.0,387.0,5.5291,274600.0,<1H OCEAN,Los Angeles
-118.2,34.14,51.666666666666664,2610.3333333333335,496.6666666666667,1357.6666666666667,460.3333333333333,4.526933333333333,238366.66666666666,<1H OCEAN,Los Angeles
-118.19,34.14,43.666666666666664,2246.0,437.0,1162.6666666666667,417.0,4.412633333333333,252866.66666666666,<1H OCEAN,Los Angeles
-118.23,34.14,32.333333333333336,2002.0,599.0,1329.3333333333333,561.3333333333334,2.646433333333333,200200.0,<1H OCEAN,Los Angeles
-118.22,34.13,43.5,2027.0,425.0,1109.75,395.5,4.1671000000000005,207525.0,<1H OCEAN,Los Angeles
-118.21,34.14,34.5,1794.5,517.5,1258.5,487.5,2.72445,188150.0,<1H OCEAN,Los Angeles
-118.19,34.13,51.0,1660.5,380.0,1098.5,363.5,3.5268499999999996,189200.0,<1H OCEAN,Los Angeles
-118.2,34.13,44.0,2777.6666666666665,623.6666666666666,2184.0,602.3333333333334,3.627966666666667,187866.66666666666,<1H OCEAN,Los Angeles
-118.21,34.13,52.0,2465.0,611.0,1433.0,570.0,3.25,214200.0,<1H OCEAN,Los Angeles
-118.18,34.13,45.0,2621.3333333333335,450.0,1125.0,432.0,5.883566666666667,340966.6666666667,<1H OCEAN,Los Angeles
-118.18,34.12,42.0,2039.3333333333333,512.0,1422.6666666666667,469.6666666666667,2.8336333333333332,168800.0,<1H OCEAN,Los Angeles
-118.17,34.12,34.0,2730.0,624.3333333333334,1560.3333333333333,596.3333333333334,3.6637,251966.66666666666,<1H OCEAN,Los Angeles
-118.19000000000001,34.12,52.0,679.0,132.0,483.0,163.0,4.2344,162500.0,<1H OCEAN,Los Angeles
-118.2,34.12,45.666666666666664,1684.3333333333333,442.3333333333333,1506.3333333333333,422.0,3.0214999999999996,161733.33333333334,<1H OCEAN,Los Angeles
-118.21,34.12,45.0,1683.0,425.5,1376.25,398.0,3.306175,177550.0,<1H OCEAN,Los Angeles
-118.2,34.11,44.6,1943.8,582.2,2061.4,540.8,2.73968,168520.0,<1H OCEAN,Los Angeles
-118.19,34.11,34.666666666666664,1354.0,371.3333333333333,1079.3333333333333,358.0,2.6251333333333333,154366.66666666666,<1H OCEAN,Los Angeles
-118.18,34.11,38.5,1434.5,394.5,978.5,321.0,2.52875,168000.0,<1H OCEAN,Los Angeles
-118.19,34.1,40.5,1815.5,401.0,1261.0,390.5,3.72555,183450.0,<1H OCEAN,Los Angeles
-118.2,34.1,30.0,3643.0,1197.0,4336.0,1163.0,2.07,154500.0,<1H OCEAN,Los Angeles
-118.21,34.11,32.0,2759.0,499.0,1661.0,533.0,4.3812,228200.0,<1H OCEAN,Los Angeles
-118.21,34.1,41.0,2920.3333333333335,706.6666666666666,1792.3333333333333,657.0,4.0179,215600.0,<1H OCEAN,Los Angeles
-118.22,34.1,34.0,2953.0,587.0,1986.0,552.0,4.084099999999999,224350.0,<1H OCEAN,Los Angeles
-118.23,34.1,41.666666666666664,1629.0,405.0,1485.3333333333333,399.3333333333333,2.3865,151233.33333333334,<1H OCEAN,Los Angeles
-118.21,34.09,37.25,1582.5,427.0,1647.5,406.0,2.208475,147525.0,<1H OCEAN,Los Angeles
-118.22,34.09,40.75,1321.5,365.0,1435.5,340.75,2.423925,150900.0,<1H OCEAN,Los Angeles
-118.23,34.09,45.5,1170.5,345.0,1195.75,316.5,2.4973,155725.0,<1H OCEAN,Los Angeles
-118.22999999999999,34.13,47.0,1162.0,235.0,781.0,268.0,4.6528,244400.0,<1H OCEAN,Los Angeles
-118.22,34.12,32.5,2302.0,633.5,1710.0,598.5,4.1484000000000005,213100.0,<1H OCEAN,Los Angeles
-118.22,34.11,36.0,2870.0,529.0,1371.0,565.0,5.2083,220900.0,<1H OCEAN,Los Angeles
-118.23,34.12,30.0,1820.0,478.0,1193.5,443.5,3.3966,202450.0,<1H OCEAN,Los Angeles
-118.24,34.12,34.666666666666664,1399.0,406.3333333333333,1415.3333333333333,366.6666666666667,2.227466666666667,175733.33333333334,<1H OCEAN,Los Angeles
-118.23,34.11,33.0,2593.6666666666665,602.6666666666666,2070.3333333333335,563.0,3.9923333333333333,188866.66666666666,<1H OCEAN,Los Angeles
-118.25,34.12,16.0,1010.0,341.5,1222.5,288.0,2.6872499999999997,167200.0,<1H OCEAN,Los Angeles
-118.24,34.11,44.5,1644.5,399.5,1469.0,379.5,2.4923,177750.0,<1H OCEAN,Los Angeles
-118.26,34.12,49.666666666666664,2357.0,564.6666666666666,1473.6666666666667,538.3333333333334,3.2348999999999997,220433.33333333334,<1H OCEAN,Los Angeles
-118.26,34.11,49.5,1961.5,456.0,1097.0,419.0,3.617,240800.0,<1H OCEAN,Los Angeles
-118.25,34.11,44.25,1498.0,407.25,1262.5,385.0,3.01645,188250.0,<1H OCEAN,Los Angeles
-118.24,34.1,42.0,1525.0,456.0,1688.0,432.0,3.1691,141300.0,<1H OCEAN,Los Angeles
-118.25,34.1,42.0,2398.0,551.5,1123.5,511.0,3.1717,220800.0,<1H OCEAN,Los Angeles
-118.27,34.14,19.5,2414.0,771.5,1672.5,659.0,2.88795,189750.0,<1H OCEAN,Los Angeles
-118.27,34.13,46.5,1494.0,377.5,1239.0,417.0,2.5231500000000002,219600.0,<1H OCEAN,Los Angeles
-118.27,34.11,38.666666666666664,3265.0,861.6666666666666,1390.3333333333333,754.0,3.479833333333333,312000.0,<1H OCEAN,Los Angeles
-118.28,34.11,46.6,2211.0,495.0,907.8,472.8,4.19096,408800.0,<1H OCEAN,Los Angeles
-118.28,34.12,50.0,2384.0,312.0,836.0,337.0,12.8763,500001.0,<1H OCEAN,Los Angeles
-118.27,34.12,50.0,2037.0,440.0,1089.0,417.0,3.575,230600.0,<1H OCEAN,Los Angeles
-118.29,34.11,38.2,2689.8,621.2,1139.8,589.4,5.38268,393480.4,<1H OCEAN,Los Angeles
-118.29,34.1,40.333333333333336,1512.6666666666667,441.0,1033.0,413.6666666666667,3.054766666666667,227400.0,<1H OCEAN,Los Angeles
-118.3,34.11,43.0,2226.6666666666665,379.3333333333333,808.6666666666666,349.6666666666667,6.319533333333333,463967.3333333333,<1H OCEAN,Los Angeles
-118.3,34.1,33.333333333333336,4083.6666666666665,1639.3333333333333,3795.3333333333335,1520.1666666666667,1.8359833333333337,250966.66666666666,<1H OCEAN,Los Angeles
-118.31,34.11,52.0,1875.0,303.0,735.0,293.0,5.8659,433300.0,<1H OCEAN,Los Angeles
-118.31,34.12,39.0,3895.0,561.0,1271.0,536.0,8.0073,500001.0,<1H OCEAN,Los Angeles
-118.31,34.13,40.0,2822.0,443.0,907.0,414.0,7.2692,498700.0,<1H OCEAN,Los Angeles
-118.32,34.12,52.0,3410.0,800.0,1218.0,783.0,4.15,393500.0,<1H OCEAN,Los Angeles
-118.32,34.11,41.0,4023.0,1190.6666666666667,2019.0,1057.0,3.2423,426933.3333333333,<1H OCEAN,Los Angeles
-118.33,34.11,41.0,2475.3333333333335,666.0,1189.6666666666667,637.3333333333334,4.504166666666666,403800.0,<1H OCEAN,Los Angeles
-118.32,34.13,34.0,1856.0,273.0,540.0,264.0,4.0833,500001.0,<1H OCEAN,Los Angeles
-118.33,34.12,23.0,1894.0,416.0,769.0,392.0,6.0352,500001.0,<1H OCEAN,Los Angeles
-118.34,34.13,45.0,2375.0,417.0,751.0,410.0,6.6739,500001.0,<1H OCEAN,Los Angeles
