longitude,latitude,Sold Price,Year built,Bedrooms,Bathrooms,Full bathrooms,Total interior livable area,Elementary School Distance,Middle School Distance,High School Distance,Last Sold Price
-118.53,34.22,,1965.0,3,0.0,0.0,1573.0,0.4,0.8,1.9,289000.0
-118.53,34.23,,1950.0,3,2.0,2.0,1582.0,,0.5,0.9,129272.0
-118.53,34.25,,1956.0,3,3.0,3.0,2017.0,,1.5,0.3,
-118.53,34.26,,1975.5,6,5.0,4.0,1850.5,0.8,1.05,0.95,271000.0
-118.53,34.27,,1959.5,7,4.0,3.0,1849.5,,1.2999999999999998,1.4,
-118.53,34.28,,1983.0,4,4.0,4.0,3773.0,,1.7,2.3,810000.0
-118.53,34.37,,1963.0,3,2.0,2.0,1500.0,0.8,,1.2,659000.0
-118.53,34.4,,1989.0,6,5.0,5.0,1978.0,1.05,,0.9500000000000001,498200.0
-118.53,34.44,,1975.0,3,3.0,3.0,2014.0,0.2,,1.1,620000.0
-118.53,34.45,,1966.0,7,4.0,4.0,1650.5,0.30000000000000004,,0.75,485000.0
-118.53,34.46,,1986.0,15,12.0,11.0,1267.2,0.6599999999999999,,1.64,416250.0
-118.53,34.47,,1990.3333333333333,19,16.0,15.0,1858.6666666666667,0.6,,2.5333333333333337,518750.0
-118.52,34.03,,1981.25,23,24.0,21.0,5210.5,0.8400000000000001,2.04,1.24,5542333.333333333
-118.52,34.04,,1964.0,9,11.0,7.0,4980.5,0.55,1.85,0.8500000000000001,826000.0
-118.52,34.05,,2001.0,20,23.0,14.0,4360.25,0.39999999999999997,1.7,0.6333333333333333,4399500.0
-118.52,34.15,,1976.0,5,4.0,4.0,3573.0,1.1,1.8,2.3,
-118.52,34.16,,1968.5,7,7.0,7.0,2725.0,,1.2,1.9,412000.0
-118.52,34.17,,1971.6666666666667,21,21.0,17.0,1060.1666666666667,1.1,1.4545454545454546,1.4,362425.0
-118.52,34.18,,1967.75,14,9.0,8.0,1722.5,,1.275,1.0,578250.0
-118.52,34.19,,1949.6666666666667,19,11.0,8.0,1370.3333333333333,0.2833333333333333,0.9333333333333335,0.75,375000.0
-118.52,34.21,,1954.6666666666667,9,7.0,7.0,1465.6666666666667,0.6,0.9333333333333332,1.5,380000.0
-118.52,34.22,710000.0,1952.5,12,8.0,5.0,1309.0,0.30000000000000004,0.5249999999999999,1.7,333000.0
-118.52,34.23,,1979.3333333333333,14,13.0,11.0,3605.6666666666665,0.7666666666666666,1.0,0.9666666666666668,
-118.52,34.24,,1958.5,7,6.0,4.0,2471.5,0.75,1.0,0.5,
-118.52,34.25,,1990.0,9,8.0,8.0,1713.3333333333333,0.3333333333333333,0.8666666666666667,0.4666666666666666,450250.0
-118.52,34.26,520000.0,1962.75,10,9.0,6.0,1286.75,0.55,0.5,0.95,297500.0
-118.52,34.27,,1952.0,3,2.0,2.0,1211.0,0.6,0.7,1.7,
-118.52,34.42,,2012.0,5,3.0,3.0,3776.0,,,1.4,646000.0
-118.52,34.44,,1964.0,3,2.0,2.0,1163.0,0.1,,0.3,
-118.52,34.45,,1984.0,7,6.0,6.0,1881.0,0.7,,0.5,524000.0
-118.52,34.46,,2003.0,4,3.0,3.0,2858.0,1.0,,1.3,605000.0
-118.51,34.02,,1971.75,8,9.0,8.0,1702.25,0.525,1.15,1.6,1225000.0
-118.51,34.03,2224666.6666666665,1965.888888888889,35,45.0,32.0,4520.125,0.5222222222222223,1.2777777777777777,1.822222222222222,5029600.0
-118.51,34.05,5675000.0,1943.0,9,13.0,7.0,5868.5,1.05,0.95,1.5,2850000.0
-118.51,34.07,2750000.0,1963.0,6,6.0,4.0,2462.5,1.1,1.3,2.3,2325000.0
-118.51,34.08,3387500.0,1986.2222222222222,40,42.0,30.0,3492.8888888888887,1.3285714285714287,1.7666666666666666,2.5555555555555554,2840000.0
-118.51,34.13,2693500.0,1958.5,9,7.0,6.0,2964.0,3.6500000000000004,4.5,5.15,2747500.0
-118.51,34.15,2850000.0,1965.0,5,5.0,5.0,4244.0,0.9,2.6,2.6,
-118.51,34.16,,1975.5,9,10.0,7.0,4330.0,0.65,1.85,1.7,1952836.0
-118.51,34.17,,1949.5,5,3.0,3.0,1382.0,,1.35,1.15,485000.0
-118.51,34.18,,1951.3333333333333,8,5.0,4.0,1131.3333333333333,1.1,1.0666666666666667,0.9,592500.0
-118.51,34.19,,1955.0,3,3.0,3.0,2482.0,,,,
-118.51,34.2,,1953.0,3,2.0,2.0,1591.0,,,,500000.0
-118.51,34.21,,1951.5,13,9.0,6.0,1613.5,0.2,1.05,1.9000000000000001,657750.0
-118.51,34.22,305000.0,1965.2857142857142,20,16.0,12.0,1407.2857142857142,0.32857142857142857,1.0142857142857142,1.9000000000000001,381250.0
-118.51,34.23,,1952.0,6,5.0,5.0,2305.5,0.55,0.7,1.05,899000.0
-118.51,34.24,1200000.0,1966.6666666666667,10,9.0,7.0,2385.3333333333335,0.26666666666666666,0.39999999999999997,1.0333333333333334,435000.0
-118.51,34.25,,1969.25,19,13.0,10.0,3301.0,0.375,0.575,0.9249999999999999,800000.0
-118.51,34.26,,1968.5,7,6.0,5.0,2281.5,0.35,0.1,1.15,660000.0
-118.51,34.27,,1955.0,15,12.0,11.0,1767.6,0.45999999999999996,0.6799999999999999,1.78,379250.0
-118.51,34.28,,1963.0,3,2.0,2.0,1524.0,,,,415000.0
-118.51,34.29,,1961.0,4,4.0,2.0,2740.0,,0.2,3.1,121807.0
-118.51,34.3,,1965.0,7,16.0,13.0,2218.0,,0.35,3.45,812500.0
-118.51,34.38,,1990.0,4,4.0,4.0,883.0,0.35,,1.7,294000.0
-118.51,34.42,,1979.0,2,2.0,2.0,1434.0,1.4,,1.6,
-118.51,34.44,,1988.3333333333333,6,6.0,4.0,893.0,0.26666666666666666,,0.5,303800.0
-118.51,34.45,,1964.0,4,2.0,2.0,1930.0,0.1,,0.8,
-118.51,34.46,,1997.25,17,14.0,13.0,2764.0,1.1,,1.25,461545.25
-118.5,34.01,5025000.0,1950.0,7,6.0,6.0,2453.0,0.95,1.1,0.8500000000000001,
-118.5,34.02,1065000.0,1961.5555555555557,18,18.0,18.0,1284.4444444444443,0.36666666666666664,0.7333333333333333,1.2222222222222223,536400.0
-118.5,34.03,3602250.0,1966.142857142857,28,28.0,26.0,3363.8571428571427,0.31428571428571433,0.6,1.542857142857143,3654000.0
-118.5,34.04,3200000.0,1949.0,19,20.0,10.0,3925.2,0.74,0.9199999999999999,1.98,4071166.6666666665
-118.5,34.05,3383000.0,1953.6666666666667,10,9.0,7.0,2559.0,1.25,0.16666666666666666,2.1333333333333333,1559500.0
-118.5,34.06,5000000.0,1978.5,11,15.0,12.0,8500.0,1.2,0.55,2.35,2150000.0
-118.5,34.07,6144455.882352941,1970.9411764705883,73,87.0,69.0,4017.4375,0.7000000000000001,1.0235294117647058,2.552941176470588,3344057.4444444445
-118.5,34.08,10738350.0,1973.4,28,37.0,30.0,6154.75,0.85,1.42,2.7600000000000002,1302666.6666666667
-118.5,34.09,3102317.5,1961.25,17,17.0,14.0,3117.25,1.6666666666666667,2.4,3.375,2452750.0
-118.5,34.1,2475000.0,1955.5,7,5.0,5.0,2476.5,2.25,3.0,3.9,2255000.0
-118.5,34.11,2236000.0,1971.857142857143,27,26.0,17.0,3389.3333333333335,2.5,3.3428571428571425,4.271428571428571,1349000.0
-118.5,34.12,2211666.6666666665,1981.75,15,16.0,8.0,3276.6666666666665,3.0,3.9,4.775,1750009.5
-118.5,34.14,,2018.0,6,7.0,6.0,7240.0,0.4,3.3,2.9,4425000.0
-118.5,34.15,1305450.0,1960.0,21,16.0,14.0,2775.6,0.58,2.7399999999999998,2.4,1082500.0
-118.5,34.16,,1984.5,7,8.0,7.0,2790.0,0.4,2.9,1.7000000000000002,562000.0
-118.5,34.17,,1965.0,8,6.0,5.0,1607.6666666666667,0.3,2.5,1.3,388000.0
-118.5,34.19,,1951.5,6,6.0,2.0,1646.0,0.8500000000000001,0.6499999999999999,0.5,380000.0
-118.5,34.2,,1977.6666666666667,11,9.0,9.0,2243.3333333333335,0.30000000000000004,0.45,,699000.0
-118.5,34.21,,1967.5,6,4.0,4.0,1524.0,0.4,1.05,1.2,
-118.5,34.22,,1955.1666666666667,18,14.0,11.0,1406.0,0.3333333333333333,1.3166666666666667,2.1333333333333333,389833.3333333333
-118.5,34.23,,1958.5,9,6.0,4.0,2110.0,0.6,0.65,1.6,
-118.5,34.24,,1960.0,6,5.0,3.0,1904.5,0.7,0.5,1.6,248000.0
-118.5,34.25,,1961.0,10,6.0,6.0,1787.6666666666667,0.3666666666666667,0.6333333333333333,1.4333333333333333,
-118.5,34.26,,1980.0,2,2.0,2.0,1218.0,0.6,0.7,1.8,118000.0
-118.5,34.27,,1954.0,7,5.0,3.0,1302.0,0.35,1.05,2.3,105000.0
-118.5,34.28,,1970.0,7,5.0,5.0,2130.0,,1.0,2.75,128500.0
-118.5,34.29,,1962.6666666666667,15,12.0,11.0,3530.6666666666665,,0.9666666666666667,3.3000000000000003,572500.0
-118.5,34.32,,2010.0,2,2.0,2.0,1610.0,1.8,2.6,3.3,332500.0
-118.5,34.43,,2016.0,3,3.0,2.0,2212.0,,,2.0,
-118.5,34.45,,1979.0,12,9.0,7.0,1446.5,0.425,,1.175,290000.0
-118.49,34.01,1888679.0,1983.857142857143,20,22.0,19.0,1228.6666666666667,0.6399999999999999,1.25,0.37,1512101.0
-118.49,34.02,1651709.0909090908,1988.25,22,24.0,19.0,1691.1666666666667,0.8583333333333334,0.5666666666666667,0.6333333333333334,690500.0
-118.49,34.03,1065916.6666666667,1973.4444444444443,16,20.0,14.0,1192.4444444444443,0.5444444444444445,0.26666666666666666,1.2444444444444445,938200.0
-118.49,34.04,2000000.0,1951.3333333333333,11,12.0,9.0,2809.6666666666665,1.05,0.825,2.375,2607250.0
-118.49,34.05,7684148.0,1962.142857142857,31,40.0,32.0,4588.142857142857,1.24,0.48333333333333334,2.65,4767500.0
-118.49,34.06,9453930.714285715,1988.0,89,123.0,98.0,6948.785714285715,0.65,0.4875,2.70625,6048563.222222222
-118.49,34.07,4246579.545454546,1967.3636363636363,47,51.0,36.0,3947.6363636363635,0.24444444444444446,1.08,3.06,2806288.714285714
-118.49,34.08,4402923.076923077,1968.2142857142858,54,60.0,48.0,3796.5714285714284,0.5923076923076923,1.5846153846153848,3.353846153846154,1785203.8
-118.49,34.1,3356000.0,1990.6,24,27.0,15.0,4946.0,2.1,3.1,4.5,1377800.0
-118.49,34.11,2118389.285714286,1984.4285714285713,21,31.0,19.0,3694.4285714285716,2.357142857142857,3.314285714285714,4.557142857142857,1883750.0
-118.49,34.13,3323750.0,1994.0,18,21.0,18.0,3901.75,1.75,,5.55,1615500.0
-118.49,34.14,,1979.6666666666667,20,23.0,19.0,7291.333333333333,0.5333333333333333,3.6333333333333333,3.0666666666666664,2235000.0
-118.49,34.15,,1959.0,4,4.0,4.0,3058.0,0.2,3.2,2.4,445000.0
-118.49,34.16,,1994.6666666666667,13,14.0,13.0,3718.6666666666665,0.5,3.0,1.8666666666666665,2181500.0
-118.49,34.19,,1950.3333333333333,10,6.0,4.0,1147.0,0.9,0.8000000000000002,0.6499999999999999,365166.6666666667
-118.49,34.23,,1959.5,7,4.0,3.0,1303.5,0.8,1.45,2.6500000000000004,370000.0
-118.49,34.24,,1957.5,15,12.0,6.0,1977.0,0.525,0.9750000000000001,2.125,351966.6666666667
-118.49,34.25,,1956.0,7,4.0,3.0,1509.5,0.6499999999999999,1.0,2.4,211500.0
-118.49,34.26,,1969.5,7,6.0,5.0,1708.0,0.6499999999999999,0.6,2.4,163500.5
-118.49,34.27,,1953.0,3,2.0,1.0,1130.0,0.1,1.2,2.4,570000.0
-118.49,34.28,,1955.0,4,3.0,2.0,1768.0,0.5,1.1,2.8,450000.0
-118.49,34.29,,1963.0,5,4.0,4.0,4175.0,,1.2,3.3,810000.0
-118.49,34.3,,1964.0,3,3.0,3.0,2715.0,,,,
-118.49,34.33,,2007.0,2,3.0,3.0,1990.0,2.0,2.8,3.5,
-118.49,34.4,,1989.25,9,9.0,9.0,1312.0,1.1,,0.5,364250.0
-118.49,34.42,,1985.125,25,17.0,17.0,1295.875,0.325,,1.35,328750.0
-118.49,34.43,,1973.0,4,2.0,2.0,1272.0,0.3,,1.1,
-118.49,34.46,,1988.0,4,3.0,3.0,2134.0,1.3,,2.0,360000.0
-118.49,34.47,,1989.0,4,3.0,3.0,2497.0,1.5,,2.1,420000.0
-118.48,33.99,,1956.3333333333333,9,7.0,7.0,1946.3333333333333,0.3,1.8,2.033333333333333,950000.0
-118.48,34.0,,1960.75,7,6.0,6.0,1016.25,0.4,1.15,1.1,469001.25
-118.48,34.01,,1954.0,12,11.0,8.0,1575.0,0.44000000000000006,0.48,0.48,825000.0
-118.48,34.02,1039666.6666666666,1975.0,8,9.0,7.0,1500.0,0.55,0.6,0.55,780007.0
-118.48,34.03,851333.3333333334,1970.0,8,8.0,6.0,876.8,0.34,0.7,1.14,482066.6666666667
-118.48,34.04,3527812.5,1963.090909090909,38,35.0,28.0,2205.8,0.5,1.0100000000000002,1.8800000000000001,2499750.0
-118.48,34.05,3763518.529411765,1972.7222222222222,64,70.0,51.0,3058.0,1.45,1.1388888888888888,2.6166666666666667,2179656.1333333333
-118.48,34.06,5767396.230769231,1974.7878787878788,158,184.0,145.0,5484.172413793103,0.9,1.0794117647058825,3.2470588235294118,3013252.9565217393
-118.48,34.07,4708131.25,1963.8823529411766,78,88.0,69.0,3653.722222222222,0.6052631578947368,1.368421052631579,3.547368421052632,4207098.666666667
-118.48,34.08,3840257.6666666665,1977.1333333333334,58,63.0,46.0,3488.0666666666666,0.6733333333333333,1.7266666666666666,3.7133333333333334,2529285.714285714
-118.48,34.1,2720000.0,1990.0,4,5.0,3.0,4997.0,2.1,3.1,4.6,2495500.0
-118.48,34.11,5333050.0,1998.3,50,68.0,57.0,7418.2,1.0699999999999998,3.4,4.2700000000000005,3847350.5
-118.48,34.15,2280000.0,1967.5,28,30.0,19.0,3807.6666666666665,0.9666666666666668,3.1,2.766666666666667,1255000.0
-118.48,34.16,,1996.3333333333333,27,32.0,22.0,4107.0,,,2.1999999999999997,1562000.0
-118.48,34.2,,1975.5,6,4.0,4.0,1288.5,0.30000000000000004,1.4500000000000002,,200000.0
-118.48,34.22,,2018.0,8,6.0,6.0,3289.5,0.8500000000000001,1.0,3.05,810000.0
-118.48,34.23,,1963.0,14,11.0,7.0,2646.3333333333335,1.2,1.7,2.9,480666.6666666667
-118.48,34.24,,1967.0,8,4.0,4.0,2095.0,0.05,1.55,2.75,
-118.48,34.25,,1944.0,3,3.0,3.0,1732.0,0.6,2.0,3.1,700000.0
-118.48,34.26,,1954.5,6,5.0,5.0,1581.0,0.5,0.25,2.7,664000.0
-118.48,34.27,,1955.5,7,4.0,3.0,1336.0,0.30000000000000004,0.45,3.0999999999999996,
-118.48,34.28,,1955.0,10,6.0,6.0,1554.6666666666667,0.4666666666666666,0.8666666666666667,3.4,312000.0
-118.48,34.32,,1979.0,4,3.0,3.0,2126.0,0.8,1.7,2.3,
-118.48,34.4,,1978.8,13,10.0,10.0,1320.4,0.45999999999999996,,0.8800000000000001,292600.0
-118.48,34.41,,1986.0,3,3.0,3.0,1733.0,1.2,,1.2,
-118.48,34.42,,1966.0,5,3.0,3.0,1980.0,0.4,,0.7,249000.0
-118.48,34.43,,1977.5714285714287,26,15.0,15.0,1586.5714285714287,0.2833333333333334,,0.6666666666666666,287400.0
-118.48,34.44,,1992.0,9,8.0,8.0,1600.0,0.43333333333333335,,1.9666666666666668,395666.6666666667
-118.48,34.45,,2010.0,13,9.0,8.0,2637.6666666666665,0.5333333333333333,,2.566666666666667,572333.3333333334
-118.47,33.98,,1948.6666666666667,6,6.0,5.0,1229.3333333333333,0.9666666666666667,1.5666666666666667,1.6666666666666667,2650000.0
-118.47,33.99,,1990.0,12,11.0,7.0,1566.6,0.2,1.52,1.7399999999999998,1204666.6666666667
-118.47,34.0,,1961.25,9,8.0,8.0,1375.75,0.525,1.025,1.425,1149666.6666666667
-118.47,34.01,1450000.0,1972.5,9,9.0,7.0,1660.0,0.225,0.275,0.875,973333.3333333334
-118.47,34.02,1465000.0,1979.6666666666667,11,10.0,8.0,2191.0,0.3,0.5333333333333333,1.2,1471250.0
-118.47,34.03,852600.0,1964.8333333333333,12,10.0,10.0,1046.1666666666667,0.3833333333333333,1.1833333333333333,1.6166666666666665,391666.6666666667
-118.47,34.04,1360792.3076923077,1976.9411764705883,83,85.0,74.0,1596.8235294117646,0.534375,1.4782608695652173,1.0735294117647058,790722.5925925926
-118.47,34.05,1392753.4430379746,1982.2888888888888,233,259.0,217.0,1832.3666666666666,1.4484848484848485,1.757471264367816,0.6114942528735633,1045826.2380952381
-118.47,34.06,1580058.2121212122,1973.2933333333333,163,192.0,154.0,1814.3513513513512,1.4051724137931034,1.713888888888889,1.1581081081081082,1042120.7872340425
-118.47,34.07,4309958.888888889,1976.0,70,84.0,63.0,3706.8,1.175,1.8800000000000001,3.71,1318955.4444444445
-118.47,34.08,2656666.6666666665,1950.8333333333333,21,25.0,22.0,3187.1666666666665,2.6333333333333333,,2.1,2135000.0
-118.47,34.09,4897000.0,1964.4,25,24.0,15.0,4648.2,2.16,,2.56,2687500.0
-118.47,34.11,4207142.857142857,1976.75,31,33.0,26.0,3772.1428571428573,0.6375,,4.175,1437502.6666666667
-118.47,34.12,2746250.0,1978.3846153846155,60,67.0,57.0,3952.714285714286,0.5,,4.661538461538462,1556666.6666666667
-118.47,34.13,6590000.0,1961.2,26,27.0,21.0,5502.666666666667,0.5166666666666667,2.4,4.816666666666666,1320000.0
-118.47,34.14,,1955.5,7,7.0,5.0,2055.5,0.95,2.15,3.3,1019000.0
-118.47,34.15,5410000.0,1981.1666666666667,28,37.0,29.0,3686.1428571428573,0.9857142857142858,2.6142857142857143,2.8714285714285714,3030000.5
-118.47,34.16,,1979.6666666666667,7,7.0,7.0,1429.0,0.5333333333333333,1.0,1.7333333333333334,463000.0
-118.47,34.17,,1981.0,2,3.0,2.0,1134.0,0.6,1.0,1.7,
-118.47,34.19,,1949.0,12,8.0,7.0,1543.25,0.5,,2.066666666666667,543666.6666666666
-118.47,34.2,,1951.5,7,4.0,3.0,1986.5,0.55,,,160000.0
-118.47,34.21,,1948.0,9,6.0,5.0,2220.5,0.55,,,470000.0
-118.47,34.22,,1981.0,2,2.0,2.0,1100.0,,,,322000.0
-118.47,34.23,,1980.6666666666667,5,7.0,7.0,1001.3333333333334,0.1,0.6666666666666666,3.4,141000.0
-118.47,34.24,,1992.0,11,13.0,11.0,1415.25,0.5,0.575,3.45,460333.3333333333
-118.47,34.25,,1969.25,10,7.0,6.0,1311.0,0.575,0.575,3.575,344750.0
-118.47,34.26,490000.0,1953.25,12,9.0,7.0,1466.75,0.675,0.75,3.55,330000.0
-118.47,34.27,,1978.0,2,2.0,2.0,1530.0,0.6,0.8,3.8,
-118.47,34.28,,1979.0,3,3.0,3.0,1474.0,0.5,1.2,4.0,353500.0
-118.47,34.38,,1970.0,3,3.0,3.0,2117.0,,,2.1,270000.0
-118.47,34.4,,1977.0,33,29.0,25.0,1329.4545454545455,0.43636363636363634,,1.5818181818181818,290785.71428571426
-118.47,34.41,,1977.25,9,9.0,7.0,1148.25,0.425,,1.025,311166.6666666667
-118.47,34.42,,1961.3333333333333,10,5.0,4.0,1288.0,0.2333333333333333,,0.5,302000.0
-118.47,34.43,,1965.3333333333333,11,7.0,5.0,1289.0,0.3666666666666667,,0.13333333333333333,331333.3333333333
-118.47,34.44,,1995.0,6,5.0,5.0,1652.0,0.55,,1.6,325000.0
-118.47,34.45,,2012.0,8,7.0,6.0,2744.0,0.85,,2.95,698000.0
-118.46,33.97,,1978.0,18,18.0,15.0,2494.0,1.2,2.5833333333333335,1.8833333333333335,1646500.0
-118.46,33.98,,1997.0,10,11.0,9.0,2201.6666666666665,1.05,2.6,1.75,1125000.0
-118.46,33.99,,1959.25,10,7.0,6.0,1683.0,0.35,1.075,1.25,
-118.46,34.0,,1972.5,5,3.0,3.0,1435.0,0.3,0.8500000000000001,1.1,947500.0
-118.46,34.01,,1996.0,10,12.0,11.0,3073.6666666666665,0.39999999999999997,0.6,1.3,1002500.0
-118.46,34.02,2135542.8571428573,1993.6666666666667,29,29.0,21.0,2081.0,0.23333333333333334,0.7888888888888889,1.6666666666666667,946428.5714285715
-118.46,34.03,1681000.0,1959.857142857143,19,16.0,10.0,1445.4285714285713,0.5857142857142856,1.375,1.3428571428571427,642750.0
-118.46,34.04,1083973.3870967743,1990.578947368421,106,106.0,92.0,1555.025641025641,0.3918918918918919,1.5473684210526315,0.4027027027027027,804683.7777777778
-118.46,34.05,979168.4848484849,1987.3636363636363,94,104.0,85.0,1484.1363636363637,0.772093023255814,2.117857142857143,0.2744186046511628,829756.9666666667
-118.46,34.06,1795471.5384615385,1952.0,43,39.0,34.0,1812.7333333333333,1.7916666666666667,2.207142857142857,1.0214285714285716,1398071.4285714286
-118.46,34.07,2480135.925925926,1955.2666666666667,113,108.0,84.0,2865.8333333333335,1.6777777777777776,2.18,1.5407407407407407,1807001.3333333333
-118.46,34.08,9636674.888888888,1960.3333333333333,50,64.0,57.0,5862.1,2.5,,2.17,8102559.25
-118.46,34.09,15794500.0,1971.2,24,32.0,27.0,6657.4,1.8,,2.8600000000000003,10289811.8
-118.46,34.1,3415516.6666666665,1966.8125,63,63.0,48.0,3366.9375,1.55625,,3.4375,1954444.4444444445
-118.46,34.11,2695625.0,1957.4444444444443,41,39.0,34.0,3796.0,0.8875000000000001,,3.9875,1997000.0
-118.46,34.12,1295800.0,1972.142857142857,20,18.0,12.0,2242.8571428571427,0.19999999999999998,,4.5,938600.0
-118.46,34.13,4376435.0,1963.0,19,21.0,18.0,4812.5,0.475,2.4,4.65,3342666.6666666665
-118.46,34.14,,1950.0,6,5.0,5.0,1942.0,0.6000000000000001,1.85,3.05,925500.0
-118.46,34.15,,1957.0,13,10.0,8.0,1179.5,0.3666666666666667,1.2333333333333334,2.3833333333333333,654666.6666666666
-118.46,34.16,,1962.1666666666667,18,16.0,14.0,1764.3333333333333,0.5,0.85,1.9166666666666667,648000.0
-118.46,34.17,1181333.3333333333,1966.857142857143,21,16.0,14.0,1633.5714285714287,0.4571428571428572,0.7571428571428571,1.2571428571428573,592800.0
-118.46,34.18,,1952.5,5,3.0,3.0,1086.0,0.44999999999999996,0.8,0.6000000000000001,845000.0
-118.46,34.19,630000.0,1960.7777777777778,25,19.0,16.0,1350.3333333333333,0.2333333333333333,1.2999999999999998,0.5,359571.85714285716
-118.46,34.2,,1974.2,13,13.0,11.0,1568.8,0.25,,,357375.0
-118.46,34.21,,1981.0,2,3.0,3.0,1044.0,0.3,,,152000.0
-118.46,34.22,,1947.8333333333333,20,12.0,11.0,1472.6666666666667,0.31666666666666665,0.25,0.6333333333333333,431333.3333333333
-118.46,34.23,,1973.75,8,11.0,9.0,1139.25,0.20000000000000004,0.6499999999999999,4.3,137000.0
-118.46,34.24,,1989.4285714285713,18,21.0,17.0,1578.4285714285713,0.19999999999999998,0.41428571428571426,3.9285714285714284,292600.0
-118.46,34.25,659000.0,1960.3333333333333,20,14.0,11.0,1673.1666666666667,0.3,0.6666666666666666,4.05,356000.0
-118.46,34.26,667500.0,1954.0,19,11.0,10.0,1672.0,0.3833333333333333,1.1166666666666667,4.05,272333.3333333333
-118.46,34.27,625000.0,1947.3333333333333,12,8.0,7.0,1637.3333333333333,0.5,1.2,3.5,
-118.46,34.29,,1998.0,4,3.0,3.0,2472.0,0.5,1.7,1.6,257000.0
-118.46,34.31,,1954.0,3,3.0,3.0,2006.0,0.2,0.9,1.5,
-118.46,34.32,,1951.6666666666667,11,7.0,7.0,1450.0,0.4,0.9,1.4333333333333333,429000.0
-118.46,34.38,,2007.0,4,4.0,3.0,3583.0,,,,
-118.46,34.39,,2019.0,5,4.0,4.0,3539.0,,,2.4,1051500.0
-118.46,34.41,,1984.0,3,3.0,3.0,742.5,0.5,,1.1,68000.0
-118.46,34.42,,1987.5,7,6.0,5.0,2248.0,0.5,,0.95,367000.0
-118.45,33.95,3070000.0,1999.5,7,6.0,5.0,2472.5,,,,2600000.0
-118.45,33.96,1341000.0,1962.0,7,6.0,4.0,2078.0,,,,
-118.45,33.97,,2000.0,4,5.0,4.0,3459.0,1.4,2.4,2.0,1735000.0
-118.45,33.98,,1972.0,9,6.0,6.0,1406.75,0.4,2.1,1.0,250000.0
-118.45,33.99,,1954.0,9,9.0,7.0,2010.6666666666667,0.16666666666666666,1.0333333333333332,0.6999999999999998,1712000.0
-118.45,34.0,1686513.5882352942,1965.0454545454545,76,65.0,57.0,2166.9545454545455,0.3190476190476191,0.22380952380952382,0.4238095238095238,1198823.5294117648
-118.45,34.01,2338828.875,1967.871794871795,154,138.0,107.0,2451.75,0.3146341463414634,0.5951219512195122,0.824390243902439,1588482.7586206896
-118.45,34.02,1383750.0,1981.5,37,34.0,30.0,1929.5,0.5916666666666667,1.02,1.7583333333333335,1116000.0
-118.45,34.03,1486452.380952381,1974.304347826087,67,56.0,45.0,1585.409090909091,0.5739130434782609,0.9176470588235294,1.3956521739130436,935321.4285714285
-118.45,34.04,1197000.0,1986.2307692307693,97,104.0,81.0,1560.8461538461538,0.3666666666666667,1.1615384615384614,0.7512820512820513,637239.1304347826
-118.45,34.05,960000.0,1984.0,20,21.0,17.0,1407.2222222222222,0.788888888888889,1.2,0.8555555555555556,635125.0
-118.45,34.06,687692.3076923077,1969.7142857142858,14,19.0,19.0,856.5,1.1142857142857143,,1.3857142857142857,594050.0
-118.45,34.07,1695285.7142857143,1962.0,18,22.0,16.0,2070.625,1.45,,1.55,404000.0
-118.45,34.08,23338800.0,1977.6,30,47.0,40.0,10446.333333333334,2.52,,2.44,10550080.0
-118.45,34.09,13016250.0,1955.75,41,50.0,44.0,8404.75,1.775,,2.925,11848356.666666666
-118.45,34.1,4955500.0,1951.9166666666667,56,67.0,45.0,4290.333333333333,2.1846153846153844,,3.4846153846153842,2578505.0
-118.45,34.11,1313183.125,1956.3333333333333,51,45.0,38.0,2065.0555555555557,1.6888888888888889,,4.061111111111111,666000.0
-118.45,34.12,1777321.888888889,1975.5,44,38.0,31.0,2804.1666666666665,1.0083333333333333,,4.816666666666666,1468250.0
-118.45,34.13,2626666.6666666665,1978.375,33,34.0,29.0,4173.5,1.15,2.3,4.8125,1678339.3333333333
-118.45,34.14,,1942.0,6,4.0,4.0,1780.5,0.75,1.8,3.0999999999999996,817500.0
-118.45,34.15,,1971.8,16,14.0,14.0,2427.0,0.24,1.34,2.6399999999999997,853380.0
-118.45,34.16,,1977.0,31,29.0,23.0,2773.125,0.5375,0.7,1.975,874333.3333333334
-118.45,34.17,1692500.0,1964.2222222222222,31,29.0,26.0,2155.0,0.4555555555555555,0.2111111111111111,1.2888888888888888,712555.5555555555
-118.45,34.18,599000.0,1968.5,17,12.0,12.0,1291.0,0.7166666666666667,0.6666666666666666,0.6666666666666666,560000.0
-118.45,34.19,,1936.0,6,4.0,4.0,2384.0,0.3,1.5,0.5,600000.0
-118.45,34.2,,1974.75,10,8.0,6.0,1079.25,0.55,,,368500.0
-118.45,34.21,,1955.0,3,2.0,2.0,1023.0,0.6,,,
-118.45,34.23,,1960.0,8,6.0,6.0,1124.6666666666667,0.4666666666666666,1.0999999999999999,4.766666666666667,205000.0
-118.45,34.24,,1986.8333333333333,17,16.0,12.0,1317.5,0.18333333333333335,1.1333333333333335,4.75,276800.0
-118.45,34.25,,1981.0,3,2.0,2.0,1209.0,0.4,1.1,4.7,290000.0
-118.45,34.26,655000.0,1959.5,19,12.0,12.0,1540.6666666666667,0.5,1.8800000000000001,2.8600000000000003,438375.0
